lat,lng,water_vapour
12.895072,87.12596,3889
12.939211,87.113304,3853
12.984267,87.10631,3913
13.02841,87.093094,3961
13.073466,87.08609,3888
13.117596,87.07333,3985
13.16265,87.06632,3896
13.206808,87.05315,3877
13.251863,87.04612,3930
13.296001,87.03345,3844
13.341055,87.02643,3910
13.385209,87.01318,3978
13.430262,87.00616,3996
13.474389,86.99343,4036
13.519441,86.9864,4066
13.563592,86.97313,4113
13.608643,86.96608,4122
13.652782,86.95335,4090
13.697832,86.9463,3820
13.741986,86.933075,4012
13.787035,86.92602,4010
13.831146,86.91327,3897
13.876195,86.90621,3939
13.920354,86.89293,3950
13.965402,86.88586,4076
14.009531,86.873116,3935
14.054577,86.86604,3916
14.098721,86.85277,3880
14.143766,86.84569,3911
14.187883,86.83289,3895
14.232928,86.825806,3880
14.277081,86.8125,3889
14.3221245,86.805405,3863
14.366239,86.79259,3821
14.411282,86.785484,3798
14.455427,86.77222,3780
14.500469,86.76511,3846
14.544584,86.75232,3765
14.589626,86.7452,3721
14.633783,86.73192,3785
14.678824,86.7248,3761
14.722931,86.711975,3757
14.767971,86.70484,3781
14.812111,86.691444,3682
14.85715,86.6843,3663
14.901253,86.6715,3793
14.946291,86.66436,3820
14.990455,86.65104,3809
15.035492,86.64389,3815
15.07958,86.63105,3809
15.124617,86.62389,3830
15.168775,86.610596,3969
15.21381,86.60343,-9999
15.257925,86.59054,-9999
15.302959,86.58337,-9999
15.347087,86.56995,-9999
15.392121,86.56277,-9999
15.436232,86.54995,-9999
15.481265,86.54276,-9999
15.525404,86.52939,-9999
15.5704365,86.522194,-9999
15.614543,86.50938,-9999
15.659574,86.502174,-9999
15.703692,86.488655,-9999
15.748723,86.48145,-9999
15.7928295,86.46855,-9999
15.837859,86.46134,-9999
15.881993,86.44804,3809
15.927022,86.44081,-9999
15.971119,86.42786,3700
16.016148,86.42062,-9999
16.06028,86.407196,-9999
16.105307,86.399956,-9999
16.149403,86.38703,-9999
16.194427,86.37978,-9999
16.23854,86.36632,-9999
16.283566,86.35906,-9999
16.327675,86.34615,-9999
16.3727,86.33889,-9999
16.416842,86.32548,-9999
16.461864,86.31821,-9999
16.50593,86.3052,-9999
16.550951,86.29792,-9999
16.595095,86.28443,-9999
16.640116,86.27715,-9999
16.684183,86.26418,3649
16.729204,86.25689,3713
16.773346,86.243416,-9999
16.818367,86.236115,-9999
16.862452,86.22314,-9999
16.90747,86.21583,-9999
16.951593,86.20239,-9999
16.99661,86.195076,-9999
17.040703,86.18203,-9999
17.085722,86.174706,-9999
17.129847,86.16114,-9999
17.174864,86.15381,-9999
17.21895,86.140854,-9999
17.263966,86.133514,-9999
17.308092,86.119995,-9999
17.35311,86.11265,-9999
17.397177,86.09961,-9999
17.442192,86.092255,-9999
17.486267,86.07867,-9999
17.53128,86.071304,-9999
17.575354,86.05824,-9999
17.620365,86.05087,-9999
17.664495,86.03736,4336
17.709509,86.029976,4195
17.753572,86.01696,4064
17.798582,86.009575,3930
17.842682,85.99593,3978
17.887691,85.98853,4008
17.931765,85.97545,3919
17.976774,85.96804,-9999
18.020884,85.95446,4359
18.065891,85.947044,-9999
18.10996,85.93395,-9999
18.154968,85.92653,-9999
18.19907,85.91294,-9999
18.244078,85.9055,-9999
18.288145,85.892395,-9999
18.33315,85.88496,-9999
18.377245,85.871315,-9999
18.422249,85.86387,-9999
18.46629,85.850685,-9999
18.511293,85.84322,-9999
18.5554,85.8296,-9999
18.600405,85.82213,-9999
18.644476,85.80904,-9999
18.68948,85.80156,-9999
18.733568,85.78787,-9999
18.77857,85.78039,-9999
18.822613,85.76716,3622
18.867613,85.75967,3681
18.911707,85.74606,3821
18.956705,85.73856,3800
19.000753,85.72534,3715
19.045752,85.717834,3767
19.089865,85.704155,-9999
19.134863,85.69664,-9999
19.178883,85.683395,3616
19.22388,85.675865,3767
19.267992,85.662125,3648
19.31299,85.65459,3393
19.357016,85.6414,3687
19.40201,85.63385,3547
19.446089,85.620155,3614
19.491083,85.612595,3726
19.535124,85.599304,3832
19.580116,85.591736,3835
19.624203,85.57802,3564
19.669195,85.57044,3573
19.713226,85.55717,4071
19.758217,85.549576,3705
19.8023,85.53583,3583
19.84729,85.52824,4299
19.891338,85.515045,4537
19.936329,85.50745,-9999
19.980394,85.49359,4867
20.025383,85.48598,-9999
20.069412,85.47268,-9999
20.114399,85.465065,-9999
20.158491,85.451355,-9999
20.203474,85.44371,3832
20.247509,85.430336,3861
20.292492,85.42271,-9999
20.336555,85.40889,3527
20.381538,85.40124,3799
20.42557,85.38791,3640
20.470583,85.38053,3780
20.514652,85.36662,3490
20.559599,85.35878,3478
20.603638,85.34552,3591
20.648607,85.33781,3819
20.692665,85.32389,4156
20.73764,85.31621,3789
20.781662,85.30281,3781
20.826637,85.29509,4102
20.870695,85.28116,3838
20.915674,85.27346,4167
20.9597,85.260124,3749
21.004673,85.25239,3685
21.048729,85.23855,3683
21.093702,85.23084,3967
21.13772,85.21734,3651
21.182693,85.2096,3453
21.226782,85.19582,3740
21.271742,85.18802,3880
21.31576,85.17463,3456
21.36073,85.16691,3621
21.404768,85.15291,3704
21.449724,85.14509,3338
21.493761,85.13169,3207
21.538757,85.124214,3539
21.582817,85.11024,3542
21.62773,85.102165,3425
21.67182,85.0891,3487
21.716719,85.080956,3285
21.760765,85.06694,3418
21.805725,85.05914,3242
21.849775,85.0459,3491
21.8947,85.0379,3309
21.938763,85.02394,3222
21.983696,85.015976,3133
22.027699,85.0025,3236
22.07266,84.994736,3191
10.077251,87.699684,4512
10.122381,87.69284,-9999
10.166514,87.67984,4516
10.211643,87.673,-9999
10.255753,87.66053,4480
10.30088,87.65368,4398
10.345006,87.64056,4513
10.390133,87.6337,4417
10.43422,87.62119,4417
10.479346,87.614334,4291
10.523492,87.60132,4249
10.568618,87.59445,4097
10.612705,87.58188,4322
10.65783,87.57501,4230
10.701955,87.56194,4093
10.747079,87.55507,4032
10.791166,87.54247,4037
10.836289,87.53559,4086
10.880425,87.52256,4185
10.925549,87.51568,4133
10.96965,87.503105,4099
11.014771,87.496216,4068
11.058893,87.4832,4119
11.104013,87.4763,4232
11.148103,87.4637,4196
11.193222,87.456795,4082
11.237349,87.443695,4041
11.282468,87.43679,4155
11.326564,87.42416,4178
11.371682,87.417244,4273
11.415799,87.40417,4269
11.460916,87.39725,4250
11.505001,87.38468,4147
11.5501175,87.377754,4223
11.594251,87.36464,4169
11.639366,87.357704,4155
11.683437,87.34505,4117
11.728552,87.33811,3886
11.772685,87.32499,4052
11.817799,87.31805,4229
11.861888,87.30547,4097
11.907001,87.29853,4044
11.951136,87.28544,4184
11.996247,87.27849,-9999
12.040326,87.26586,-9999
12.085437,87.2589,-9999
12.129548,87.24567,4144
12.174659,87.2387,4193
12.218728,87.22603,3996
12.263837,87.219055,4074
12.307973,87.20599,3941
12.353082,87.19901,4023
12.397172,87.18636,4103
12.44228,87.17938,4136
12.486392,87.16622,3946
12.531499,87.15923,3937
12.575575,87.14656,3951
12.620681,87.139565,3867
12.664793,87.126366,3903
12.709898,87.11936,3964
12.75399,87.1067,3983
12.799094,87.09969,3991
12.8432045,87.0865,3906
12.888308,87.07949,4043
12.932398,87.06683,3892
12.9775,87.059814,3984
13.021592,87.04661,4036
13.066694,87.03958,3990
13.110775,87.02683,4098
13.155876,87.019806,4009
13.199985,87.00662,4062
13.245084,86.99959,4051
13.289174,86.98691,3988
13.334273,86.979866,4050
13.378378,86.96663,4091
13.423475,86.95958,4107
13.467556,86.94687,4121
13.512653,86.93981,4165
13.556753,86.92654,4159
13.60185,86.91948,4230
13.645941,86.90673,4095
13.691036,86.899666,-9999
13.735141,86.88645,4022
13.780235,86.87938,4126
13.824298,86.86663,-9999
13.869391,86.85955,4043
13.913503,86.846275,4031
13.958595,86.83919,4148
14.002676,86.82645,4047
14.047768,86.81935,3976
14.091861,86.806076,3947
14.136952,86.79898,4034
14.18102,86.78619,4002
14.2261095,86.779076,3978
14.270213,86.76577,3941
14.315303,86.75866,3944
14.359368,86.74584,3942
14.404457,86.73872,3859
14.448553,86.725464,3742
14.493641,86.71834,3924
14.537705,86.70553,3845
14.582792,86.698395,3799
14.626901,86.68512,3860
14.671987,86.67798,3855
14.716045,86.66515,3877
14.76113,86.658005,3866
14.805222,86.64461,3784
14.850306,86.63745,3668
14.894361,86.62466,3831
14.939444,86.61749,3886
14.983558,86.604164,3878
15.02864,86.597,3912
15.072678,86.58415,3921
15.117759,86.57697,3956
15.16187,86.56369,3964
15.206951,86.55651,-9999
15.251017,86.54361,-9999
15.296097,86.53642,-9999
15.340176,86.523,-9999
15.385255,86.51581,-9999
15.429315,86.50298,-9999
15.474393,86.49577,-9999
15.518482,86.48239,-9999
15.56356,86.47518,-9999
15.607618,86.462364,-9999
15.652695,86.45515,-9999
15.696763,86.44163,-9999
15.741838,86.4344,-9999
15.785896,86.42151,-9999
15.830972,86.414276,-9999
15.875056,86.40097,3747
15.92013,86.39372,-9999
15.964178,86.38077,3751
16.00925,86.37352,3621
16.053335,86.36009,-9999
16.098408,86.35284,-9999
16.14245,86.33989,-9999
16.187523,86.33263,-9999
16.231586,86.319176,-9999
16.276657,86.311905,-9999
16.320717,86.29897,-9999
16.365786,86.291695,-9999
16.40988,86.27828,-9999
16.454948,86.270996,-9999
16.498964,86.257996,-9999
16.544031,86.250694,-9999
16.588123,86.2372,-9999
16.63319,86.2299,3888
16.677208,86.216934,3725
16.722275,86.20962,3785
16.766367,86.19614,3857
16.811432,86.18881,3734
16.855467,86.17584,3871
16.900532,86.16851,-9999
16.944605,86.155075,-9999
16.989668,86.147736,-9999
17.03371,86.13469,-9999
17.078773,86.12734,-9999
17.12285,86.11377,-9999
17.167912,86.10642,-9999
17.211948,86.09347,-9999
17.25701,86.086105,-9999
17.301086,86.07258,-9999
17.346148,86.065216,-9999
17.390167,86.05218,-9999
17.435226,86.0448,-9999
17.479252,86.03121,-9999
17.52431,86.02383,-9999
17.568333,86.01076,-9999
17.613392,86.003365,4444
17.657473,85.98985,4147
17.70253,85.98245,4214
17.746544,85.96944,4057
17.7916,85.96203,-9999
17.83565,85.948395,-9999
17.880705,85.94098,4039
17.924726,85.92787,4072
17.969782,85.92045,4161
18.013842,85.90687,4294
18.058895,85.89944,-9999
18.102915,85.88634,-9999
18.147968,85.8789,-9999
18.19202,85.865295,-9999
18.237072,85.85784,-9999
18.28109,85.84473,-9999
18.32614,85.83727,-9999
18.370184,85.82363,-9999
18.415234,85.816154,-9999
18.459227,85.80298,-9999
18.504274,85.795494,-9999
18.548332,85.78186,-9999
18.59338,85.77437,-9999
18.637403,85.76127,-9999
18.68245,85.75377,-9999
18.726488,85.74008,3936
18.771536,85.73258,-9999
18.815529,85.719345,-9999
18.860575,85.71183,-9999
18.904617,85.69823,3917
18.949661,85.690704,3885
18.99366,85.67748,3815
19.038704,85.66995,3721
19.082767,85.65627,3820
19.127811,85.64873,3719
19.171782,85.63549,3757
19.216822,85.62794,3715
19.260885,85.61419,3786
19.305927,85.60663,3509
19.349901,85.59343,3674
19.394941,85.58586,3579
19.43897,85.57217,3675
19.48401,85.56458,3695
19.528002,85.55129,3778
19.57304,85.5437,3772
19.617075,85.52998,3645
19.662113,85.522385,3636
19.706093,85.509094,4016
19.751127,85.50148,3634
19.79516,85.48773,3543
19.840197,85.48012,3529
19.884195,85.46693,4233
19.92923,85.4593,-9999
19.973253,85.44549,-9999
20.018284,85.43784,-9999
20.062262,85.42453,-9999
20.107292,85.416885,-9999
20.15133,85.40315,4386
20.196363,85.39552,-9999
20.240347,85.38212,3683
20.285372,85.374435,3721
20.329391,85.360664,3592
20.374416,85.352974,4162
20.418402,85.33966,3627
20.463434,85.332054,3691
20.50753,85.31865,3417
20.552479,85.310555,3433
20.596466,85.29726,3468
20.64147,85.289474,3738
20.685488,85.2756,3799
20.730495,85.26782,3650
20.774467,85.254425,3849
20.819489,85.2467,3959
20.8635,85.232765,3803
20.908518,85.22501,4019
20.9525,85.21171,3594
20.997515,85.20395,3701
21.041506,85.19001,3650
21.086557,85.182526,3833
21.130505,85.16883,3806
21.17552,85.161064,3607
21.21955,85.14723,3768
21.264574,85.13955,3844
21.308529,85.126045,3490
21.353544,85.1183,3698
21.397528,85.10427,3714
21.442537,85.09647,3291
21.48652,85.08306,3176
21.531536,85.075325,3610
21.57552,85.061264,3749
21.620537,85.053535,3413
21.664537,85.04023,3444
21.709517,85.032265,3276
21.7535,85.018166,3466
21.798506,85.01033,3252
21.84246,84.99683,3426
21.887466,84.989006,3367
21.931473,84.97503,3174
21.97648,84.967224,3129
22.020449,84.953835,3267
22.06545,84.94606,3216
10.070516,87.65356,4510
10.115694,87.646706,4563
10.159775,87.6337,4488
10.204952,87.62684,4522
10.24901,87.614365,4465
10.294187,87.607506,4540
10.338263,87.5944,4447
10.383438,87.587524,4463
10.427472,87.57502,4355
10.472647,87.568146,4377
10.516741,87.55513,4273
10.561915,87.54825,4270
10.605951,87.535675,4198
10.651124,87.52879,4310
10.695198,87.515724,4165
10.74037,87.508835,4007
10.784407,87.49625,4046
10.829578,87.48935,4111
10.873664,87.476326,4203
10.918835,87.46943,4088
10.962885,87.456856,4123
11.008055,87.44994,4114
11.052123,87.436935,4117
11.097292,87.43002,4292
11.14133,87.41741,4187
11.186498,87.4105,4091
11.230574,87.39741,4184
11.275742,87.39049,4228
11.319787,87.377846,4210
11.364953,87.37092,4222
11.409017,87.35784,4192
11.454183,87.35091,4135
11.498216,87.33834,4238
11.543381,87.331406,4315
11.587462,87.31828,4213
11.632626,87.31134,4099
11.676647,87.29869,4179
11.721809,87.29174,4036
11.765892,87.27862,4101
11.811054,87.27166,4129
11.855091,87.25908,4193
11.900251,87.25212,4222
11.944335,87.23903,4169
11.989495,87.23206,-9999
12.033521,87.21944,4102
12.07868,87.21246,-9999
12.122742,87.199234,4073
12.1679,87.19225,4246
12.211917,87.17957,3989
12.257074,87.17259,4003
12.301158,87.15952,3981
12.346315,87.152534,3982
12.390355,87.13988,4138
12.435511,87.13288,4151
12.479572,87.119736,3886
12.524727,87.11273,3837
12.56875,87.10005,3899
12.613904,87.09304,3864
12.657963,87.07983,3930
12.703116,87.072815,3946
12.747159,87.06015,3910
12.792311,87.05313,3979
12.836369,87.03994,4029
12.88152,87.03291,4012
12.92556,87.020256,3959
12.970711,87.01322,4017
13.01475,87.000015,4114
13.059899,86.99297,4018
13.10393,86.980225,4072
13.149078,86.97318,4085
13.193134,86.96,4101
13.238282,86.95295,4107
13.282321,86.94026,3994
13.327468,86.933205,4062
13.371521,86.919975,4128
13.416667,86.91291,4146
13.460697,86.9002,4144
13.505842,86.89313,4176
13.54989,86.879845,4185
13.595034,86.87277,4243
13.639073,86.86002,4134
13.6842165,86.852936,-9999
13.72827,86.83973,-9999
13.773413,86.83264,4109
13.817423,86.81989,4081
13.862565,86.81279,4136
13.906625,86.79952,-9999
13.951766,86.79242,4196
13.995794,86.77967,4086
14.040935,86.77256,3996
14.084975,86.759285,3970
14.130115,86.75217,3967
14.1741295,86.739365,3992
14.219268,86.73225,3976
14.26332,86.71894,3919
14.308457,86.711815,3949
14.352472,86.699,3958
14.397609,86.69186,3880
14.441653,86.678604,3808
14.486789,86.671455,3929
14.530799,86.65864,3896
14.575934,86.65149,3868
14.619991,86.638214,3901
14.665125,86.63105,3879
14.709133,86.61823,3849
14.754266,86.61107,3913
14.7983055,86.597664,3820
14.843438,86.59049,3789
14.887441,86.5777,3900
14.932571,86.57052,3880
14.976633,86.55719,3825
15.021764,86.55,3882
15.065748,86.53715,3956
15.110878,86.52996,3939
15.154939,86.516685,3909
15.2000675,86.50948,3932
15.2440815,86.496574,3853
15.289209,86.489365,-9999
15.333237,86.47596,-9999
15.378365,86.46874,-9999
15.422371,86.4559,-9999
15.467497,86.448685,-9999
15.511533,86.435295,-9999
15.556658,86.42806,-9999
15.600666,86.41525,-9999
15.64579,86.40802,-9999
15.689806,86.39449,-9999
15.73493,86.38725,-9999
15.778936,86.37435,-9999
15.8240595,86.3671,4140
15.868092,86.3538,4005
15.913213,86.346535,-9999
15.95721,86.33358,3739
16.00233,86.32631,3598
16.046364,86.31288,3835
16.091484,86.30561,-9999
16.135471,86.29265,-9999
16.180592,86.28536,-9999
16.224606,86.27193,-9999
16.269724,86.26464,-9999
16.31373,86.2517,-9999
16.358849,86.2444,-9999
16.40289,86.23099,-9999
16.448006,86.22368,-9999
16.49197,86.21068,-9999
16.537086,86.20337,-9999
16.581125,86.18985,3573
16.62624,86.18253,3848
16.670206,86.16958,3646
16.715319,86.16225,3767
16.75936,86.14875,3829
16.804472,86.14141,-9999
16.848457,86.12843,3665
16.893568,86.12109,-9999
16.937588,86.10765,-9999
16.9827,86.100296,-9999
17.026691,86.08724,-9999
17.0718,86.07987,-9999
17.115826,86.06631,-9999
17.160934,86.05894,-9999
17.20492,86.045975,-9999
17.250029,86.0386,-9999
17.294052,86.02506,-9999
17.33916,86.01768,-9999
17.38313,86.00464,-9999
17.428236,85.997246,-9999
17.472208,85.98364,-9999
17.517315,85.97624,-9999
17.561285,85.96317,-9999
17.60639,85.95576,4236
17.650421,85.94225,-9999
17.695526,85.93483,-9999
17.739487,85.92181,-9999
17.78459,85.914375,-9999
17.82859,85.90076,3991
17.873692,85.89332,4063
17.91766,85.88019,4174
17.962763,85.87274,4376
18.006771,85.85917,4352
18.051872,85.851715,4649
18.09584,85.83862,4778
18.14094,85.831154,-9999
18.18494,85.81755,-9999
18.23004,85.810074,-9999
18.274006,85.79696,-9999
18.319103,85.789474,-9999
18.363094,85.77583,-9999
18.408192,85.76834,-9999
18.452131,85.755165,-9999
18.497229,85.747665,-9999
18.541231,85.73402,-9999
18.586329,85.72651,-9999
18.630299,85.7134,-9999
18.675394,85.70589,-9999
18.71938,85.69219,4208
18.764473,85.68467,-9999
18.808414,85.67143,-9999
18.853508,85.663895,-9999
18.897497,85.65028,3904
18.94259,85.64274,3933
18.986536,85.629524,3959
19.031628,85.62196,3862
19.07564,85.608284,3887
19.120731,85.60072,3859
19.164648,85.58748,3633
19.209738,85.57991,3752
19.25375,85.566154,3861
19.298838,85.55857,3601
19.342756,85.54536,3708
19.387844,85.537766,3674
19.431822,85.52408,3692
19.47691,85.51647,3715
19.52085,85.50318,3828
19.565933,85.49557,3755
19.609917,85.48184,3751
19.655003,85.47423,3591
19.698927,85.460915,3522
19.74401,85.453285,3625
19.787992,85.43953,3566
19.833075,85.43189,3353
19.877022,85.4187,3881
19.922104,85.411064,-9999
19.966074,85.39723,4290
20.011152,85.38958,-9999
20.055079,85.37625,-9999
20.100157,85.3686,-9999
20.144154,85.35492,4186
20.189219,85.34718,3625
20.23315,85.33376,3616
20.278225,85.32607,3596
20.322193,85.31232,3608
20.367268,85.30461,3911
20.411196,85.291275,3543
20.45629,85.283745,3693
20.500305,85.27015,3402
20.54533,85.26224,3202
20.58927,85.24895,3566
20.634308,85.241066,3796
20.678259,85.22709,3592
20.72332,85.219315,3598
20.767246,85.205956,3515
20.812313,85.19821,3864
20.856276,85.18428,3787
20.901337,85.1765,4017
20.945269,85.16319,3799
20.990328,85.155396,3723
21.034283,85.14154,3641
21.07933,85.13366,3967
21.123259,85.12024,3718
21.168325,85.11248,3532
21.212301,85.09862,3649
21.25738,85.090965,4058
21.301285,85.07746,2996
21.346333,85.069595,3663
21.390263,85.05558,3023
21.435322,85.04778,3371
21.47925,85.03433,3254
21.524303,85.026474,3746
21.568235,85.01247,3748
21.613295,85.00465,3491
21.657217,84.9912,3492
21.702272,84.98336,3295
21.746214,84.96935,3504
21.791265,84.961494,3275
21.835167,84.94798,3482
21.88022,84.94012,3479
21.924175,84.926155,3418
21.96925,84.91849,3111
22.01312,84.90479,3292
22.058165,84.89687,3303
10.063755,87.60732,4395
10.108985,87.60045,4567
10.15301,87.58745,4504
10.198239,87.580574,4536
10.242243,87.5681,4480
10.287471,87.56122,-9999
10.331494,87.548134,4433
10.376721,87.541245,4362
10.4207,87.52873,4300
10.465925,87.52184,4283
10.509966,87.508835,4197
10.555191,87.50194,4188
10.599173,87.489365,4153
10.644397,87.48246,4101
10.6884165,87.469406,4124
10.73364,87.4625,-9999
10.777623,87.44991,4121
10.822845,87.443,4100
10.866878,87.429985,4105
10.912099,87.423065,4082
10.956095,87.410484,3975
11.001315,87.403564,4029
11.045329,87.39056,4078
11.0905485,87.38363,4150
11.134532,87.37102,4055
11.17975,87.36409,3974
11.223775,87.35101,4091
11.268992,87.34407,4072
11.312985,87.331436,4103
11.358202,87.32449,4111
11.40221,87.31141,4108
11.447427,87.30446,4060
11.4914055,87.2919,4152
11.536621,87.28494,4167
11.580648,87.27183,4131
11.625863,87.26486,3979
11.66983,87.25222,4064
11.715044,87.245255,3967
11.759073,87.23214,4050
11.804286,87.22517,4062
11.848268,87.212585,4143
11.893479,87.205605,4169
11.937509,87.19251,4153
11.982719,87.18553,4089
12.0266905,87.1729,4090
12.0719,87.16591,4051
12.11591,87.152695,3927
12.1611185,87.1457,4128
12.20508,87.13302,3938
12.250288,87.126015,3954
12.294318,87.112946,3913
12.339525,87.10594,3892
12.383512,87.09329,4008
12.428718,87.08628,3982
12.472726,87.073135,3810
12.517931,87.06612,3672
12.561899,87.05343,3741
12.607104,87.0464,3799
12.651108,87.03319,3889
12.696312,87.02615,3852
12.740301,87.0135,3859
12.785504,87.00646,3839
12.829508,86.99327,3926
12.87471,86.98623,3924
12.918695,86.97357,3848
12.963897,86.96652,3848
13.00788,86.953316,3886
13.053081,86.94626,3958
13.097058,86.93351,3933
13.142258,86.926445,3946
13.186258,86.91327,3981
13.231457,86.9062,3987
13.275441,86.89352,3923
13.320639,86.88644,3965
13.364637,86.87321,3995
13.409834,86.86613,3985
13.453812,86.85342,3965
13.499007,86.84633,3993
13.542998,86.833046,4078
13.588194,86.82595,4074
13.632179,86.8132,3959
13.677374,86.8061,4171
13.721372,86.79289,4083
13.766565,86.78579,3956
13.810521,86.77304,3949
13.855714,86.76592,3957
13.89972,86.752655,3894
13.944912,86.74554,4010
13.988886,86.73278,3971
14.034077,86.725655,3913
14.078062,86.71238,3856
14.123252,86.705246,3917
14.1672125,86.692444,3870
14.212401,86.6853,3830
14.256399,86.672005,3815
14.301588,86.664856,3827
14.345549,86.65204,3881
14.390736,86.64489,3799
14.434725,86.63164,3779
14.479912,86.62447,3791
14.523867,86.61164,3809
14.569052,86.60447,3738
14.613054,86.5912,3755
14.658239,86.58402,3784
14.702193,86.571205,3704
14.747376,86.56402,3764
14.791362,86.55062,3686
14.836544,86.54343,3633
14.880492,86.53063,3803
14.925674,86.52344,3771
14.969682,86.5101,3718
15.014863,86.5029,3812
15.058791,86.49004,3743
15.103971,86.48283,3761
15.147979,86.46957,3806
15.193158,86.46234,3809
15.237118,86.44943,3937
15.282296,86.44221,-9999
15.32627,86.4288,-9999
15.371448,86.42157,-9999
15.415399,86.408714,-9999
15.460575,86.401474,-9999
15.504556,86.388084,-9999
15.549731,86.38084,-9999
15.593685,86.368034,-9999
15.63886,86.36078,-9999
15.682821,86.34726,-9999
15.727995,86.33999,-9999
15.771948,86.327095,-9999
15.8171215,86.319824,-9999
15.861098,86.30652,-9999
15.90627,86.29924,-9999
15.9502125,86.28628,3700
15.995383,86.27899,-9999
16.039362,86.26557,-9999
16.084534,86.25828,-9999
16.128466,86.24529,3912
16.173635,86.23799,-9999
16.217594,86.22457,-9999
16.262764,86.21726,-9999
16.306715,86.20431,-9999
16.351883,86.19699,-9999
16.39587,86.183586,-9999
16.441038,86.176254,-9999
16.484947,86.16326,-9999
16.530113,86.15593,-9999
16.574097,86.1424,3495
16.619263,86.13506,-9999
16.663174,86.12211,3565
16.708338,86.11476,3689
16.752323,86.10125,3556
16.797485,86.093895,3593
16.841415,86.080925,3634
16.886578,86.073555,-9999
16.930542,86.06011,-9999
16.975704,86.05274,-9999
17.01964,86.03968,3683
17.064802,86.032295,3755
17.10877,86.01873,3695
17.15393,86.01134,-9999
17.19786,85.998375,-9999
17.24302,85.990974,-9999
17.28699,85.97744,-9999
17.332148,85.97003,-9999
17.376062,85.95699,-9999
17.421219,85.94958,-9999
17.465134,85.935974,-9999
17.51029,85.92855,-9999
17.554207,85.915474,4086
17.599361,85.90804,-9999
17.64334,85.89454,3843
17.688494,85.88709,3906
17.7324,85.87407,3928
17.777554,85.866615,3873
17.821499,85.853004,3977
17.866652,85.84554,4101
17.910564,85.832405,4194
17.955715,85.824936,4327
17.999672,85.81136,4323
18.044823,85.80389,4774
18.088736,85.79079,4754
18.133886,85.78331,-9999
18.17783,85.76969,-9999
18.222979,85.7622,-9999
18.26689,85.74908,-9999
18.312038,85.74158,-9999
18.355974,85.727936,-9999
18.401123,85.72042,-9999
18.445007,85.707245,-9999
18.490154,85.69972,-9999
18.534101,85.68607,-9999
18.579248,85.678535,-9999
18.623165,85.66542,4067
18.668308,85.65788,-9999
18.71224,85.644196,4169
18.757385,85.63664,-9999
18.80127,85.623405,-9999
18.846413,85.615845,-9999
18.890348,85.602234,-9999
18.93549,85.594666,-9999
18.979382,85.58145,3788
19.024523,85.573875,3837
19.068481,85.56019,3761
19.113623,85.5526,3731
19.157484,85.53936,3653
19.202623,85.53177,3746
19.246582,85.518005,3672
19.29172,85.5104,3513
19.33558,85.49717,3651
19.380718,85.489555,3570
19.424643,85.475876,3598
19.469778,85.46825,3659
19.513664,85.45495,3733
19.5588,85.44732,3680
19.602728,85.43359,3607
19.647863,85.425964,3596
19.691732,85.41263,3480
19.736864,85.404976,3524
19.78079,85.39122,3393
19.825924,85.38356,3129
19.86982,85.370384,3683
19.914951,85.362724,3916
19.958866,85.34889,4468
20.003996,85.341225,-9999
20.04787,85.32792,-9999
20.092993,85.3202,-9999
20.136932,85.3065,4552
20.18205,85.29877,3809
20.225948,85.28547,3681
20.271051,85.277626,3580
20.314974,85.26392,3699
20.360086,85.256134,3760
20.40396,85.242775,3519
20.44909,85.2351,3612
20.493006,85.22129,3513
20.538183,85.21407,3274
20.582037,85.200485,3601
20.62712,85.19256,3643
20.671015,85.17857,3431
20.71612,85.17073,3547
20.75999,85.157364,3492
20.805107,85.149605,3711
20.849014,85.13567,3724
20.894127,85.12788,3960
20.938011,85.1146,3660
20.983112,85.10674,3725
21.026999,85.092804,3676
21.07211,85.08498,4081
21.11598,85.071526,3661
21.161097,85.06376,3351
21.205013,85.04986,3715
21.250124,85.04203,3889
21.293982,85.028625,2932
21.33909,85.02078,2979
21.382967,85.00679,2933
21.428076,84.99896,3272
21.471945,84.98547,2869
21.517052,84.977615,2800
21.560951,84.963745,3697
21.606073,84.95607,3312
21.64992,84.942406,3489
21.695007,84.93444,3298
21.738894,84.92044,3539
21.784002,84.91259,3239
21.827845,84.89905,3613
21.87295,84.891174,3450
21.916851,84.87722,3491
21.961954,84.869354,3200
22.005787,84.855804,3234
22.050877,84.84783,3276
10.05697,87.560974,4490
10.102253,87.554085,4563
10.146221,87.54108,4418
10.191504,87.53419,4385
10.235451,87.52172,4526
10.280732,87.514824,4503
10.324701,87.501755,4481
10.369982,87.49485,4455
10.413902,87.48234,4321
10.459182,87.475426,4357
10.503165,87.46242,4165
10.548445,87.455505,4236
10.592369,87.44293,4258
10.637647,87.43602,4227
10.681609,87.422966,4098
10.726887,87.416046,3992
10.770813,87.40346,4213
10.816089,87.39654,4202
10.8600645,87.38353,4114
10.90534,87.376595,4140
10.949279,87.364006,4082
10.994553,87.35707,4022
11.038508,87.34406,4102
11.083782,87.33712,4240
11.127708,87.32452,4133
11.172981,87.317566,4053
11.216949,87.3045,4052
11.262221,87.29755,4170
11.306157,87.284904,4146
11.351428,87.27795,4142
11.395377,87.26486,4159
11.440647,87.257904,4076
11.484569,87.24534,4137
11.529838,87.238365,4209
11.57381,87.22525,4075
